,visitor_id,date_time,location,ins_factor,product_prices,tra_rec_index,ins_rec_index,order_price
489,298ffa55-8db8-4c2a-a2a0-d9ab65720162,2020-12-03 06:51:46,Texas,6,"[15, 26, 12, 28, 29, 11, 25, 24, 19, 10]","[6, 2, 5, 10]","[7, 4, 8, 9, 1, 3]",58
490,22111867-46ec-42b2-9173-055f4d6abb7c,2020-12-03 06:51:46,Georgia,8,"[18, 23, 15, 24, 11, 10, 22, 28, 17, 19]","[5, 10]","[3, 1, 4, 9, 8, 7, 2, 6]",46
491,683e9bc5-9119-4470-9cee-7bbf30a457e5,2020-12-03 06:51:46,New York,10,"[22, 19, 16, 24, 28, 25, 26, 17, 14, 27]",[],"[10, 3, 9, 7, 6, 4, 8, 5, 1, 2]",65
492,1545d056-2d04-4e4d-9110-79f8674de614,2020-12-03 06:51:46,New York,7,"[28, 12, 17, 18, 22, 26, 21, 27, 19, 15]","[5, 1, 4]","[10, 3, 6, 8, 2, 7, 9]",2
493,d9f8a29b-58c9-4799-a50d-fc2cea7d8d79,2020-12-03 06:51:46,New York,6,"[27, 12, 17, 25, 23, 22, 21, 28, 24, 16]","[6, 7, 10, 3]","[1, 5, 2, 9, 4, 8]",71
494,a74bfa49-d09e-4936-a09e-95e7ae00c3c5,2020-12-03 06:51:46,Texas,5,"[11, 24, 25, 16, 26, 22, 15, 17, 20, 29]","[2, 9, 10, 5, 4]","[6, 8, 3, 7, 1]",86
495,7029e559-d64a-4b3d-b5f2-cbd987c0fd0c,2020-12-03 06:51:46,New York,8,"[22, 18, 24, 11, 15, 21, 27, 17, 29, 16]","[7, 8]","[4, 2, 6, 1, 3, 9, 10, 5]",99
496,b4a1d9c7-d2f5-40c2-abf0-98b78963a29f,2020-12-03 06:51:46,California,9,"[25, 26, 17, 18, 27, 22, 15, 24, 23, 16]",[10],"[1, 4, 3, 9, 6, 7, 8, 5, 2]",58
497,9da589c8-6fc5-4ff4-b0bf-06bb8b080bf2,2020-12-03 06:51:46,Georgia,9,"[17, 16, 25, 19, 15, 23, 29, 11, 26, 18]",[2],"[9, 7, 3, 8, 10, 4, 6, 1, 5]",32
498,9b29f4af-1504-44bc-a820-a69d8530b4a9,2020-12-03 06:51:46,Florida,9,"[22, 24, 23, 25, 17, 26, 27, 11, 10, 21]",[8],"[3, 4, 6, 10, 1, 7, 9, 2, 5]",88
499,5a857099-2a8b-4fff-8196-f640abfb10f4,2020-12-03 06:51:46,Georgia,10,"[28, 18, 26, 11, 10, 16, 20, 21, 23, 12]",[],"[3, 1, 6, 8, 7, 2, 10, 4, 5, 9]",50
500,2602a9ea-3988-4d9b-9115-037fae8355db,2020-12-03 06:51:46,Georgia,2,"[22, 25, 20, 12, 24, 23, 10, 16, 28, 15]","[3, 5, 8, 7, 4, 6, 1, 2]","[10, 9]",8
501,3035db73-4933-40ea-a7dd-7e44dc84a970,2020-12-03 06:51:46,Texas,6,"[12, 10, 19, 29, 16, 20, 27, 11, 17, 14]","[7, 2, 9, 4]","[8, 1, 6, 3, 5, 10]",31
502,1fb646d3-d91c-4145-9638-758688abddd9,2020-12-03 06:51:46,New York,4,"[27, 22, 13, 10, 29, 21, 18, 19, 16, 17]","[9, 10, 6, 5, 8, 3]","[2, 1, 4, 7]",21
503,281ee07a-8470-4717-bc07-ef38f176223a,2020-12-03 06:51:46,Georgia,10,"[29, 24, 19, 20, 18, 17, 13, 10, 23, 15]",[],"[1, 9, 2, 3, 8, 6, 4, 5, 7, 10]",87
504,b82632cf-7174-46db-9835-4bee012911f7,2020-12-03 06:51:46,New York,4,"[15, 25, 16, 12, 11, 14, 18, 22, 19, 20]","[8, 1, 2, 7, 4, 5]","[9, 3, 6, 10]",44
505,2dd4fef5-d0f8-44a2-ad9b-a97f807a402b,2020-12-03 06:51:46,Florida,4,"[16, 19, 28, 29, 27, 17, 10, 25, 24, 18]","[9, 10, 6, 1, 2, 8]","[3, 7, 5, 4]",69
506,e6d814cc-c1d8-46c2-a66a-cf6c980b88a6,2020-12-03 06:51:46,Florida,7,"[25, 19, 26, 18, 20, 15, 11, 21, 27, 29]","[2, 8, 9]","[6, 10, 3, 5, 1, 7, 4]",95
507,a45b4308-4d9f-4add-9617-64ed6c1f0bf2,2020-12-03 06:51:46,Georgia,1,"[13, 28, 22, 15, 23, 27, 21, 12, 25, 18]","[9, 7, 10, 5, 6, 8, 2, 3, 4]",[1],83
508,03b3156d-e2ab-4e3f-93e0-9dc3d6c7e5ce,2020-12-03 06:51:46,Georgia,2,"[10, 23, 22, 21, 29, 16, 26, 19, 20, 27]","[5, 9, 10, 7, 3, 2, 6, 8]","[4, 1]",94
509,1fd43603-b932-4ce7-9e53-55901f861388,2020-12-03 06:51:46,New York,6,"[17, 18, 25, 27, 22, 20, 16, 29, 24, 23]","[8, 7, 3, 5]","[1, 10, 4, 9, 2, 6]",10
510,18ca04d6-2069-48da-9169-f291e64b1926,2020-12-03 06:51:46,California,1,"[23, 22, 25, 24, 18, 26, 27, 10, 15, 12]","[4, 3, 8, 9, 2, 7, 1, 6, 5]",[10],1
511,25890ded-150c-4b0a-a93c-ca536aa9ca89,2020-12-03 06:51:46,Florida,6,"[16, 18, 13, 27, 26, 28, 14, 22, 24, 21]","[10, 1, 3, 8]","[6, 5, 4, 9, 2, 7]",83
512,be161c20-d8e3-4bc1-aa5b-2c55a0b2bda6,2020-12-03 06:51:46,Florida,1,"[28, 29, 27, 16, 15, 14, 23, 20, 26, 17]","[5, 6, 2, 9, 3, 1, 10, 7, 8]",[4],37
513,1e1308a9-95fa-416b-8ba7-0eda30d0dc05,2020-12-03 06:51:46,New York,3,"[27, 18, 29, 14, 15, 12, 20, 28, 19, 11]","[7, 3, 9, 2, 1, 10, 4]","[6, 8, 5]",91
514,b0e0e69b-2fa1-47c3-81d4-63d64253ec19,2020-12-03 06:51:46,Texas,7,"[22, 18, 26, 20, 27, 24, 13, 19, 21, 29]","[5, 3, 1]","[2, 10, 9, 6, 8, 4, 7]",30
515,0793149a-8921-4310-98f0-7b551b766726,2020-12-03 06:51:46,Georgia,4,"[27, 19, 28, 29, 26, 12, 14, 20, 10, 18]","[3, 2, 1, 6, 9, 10]","[5, 7, 4, 8]",79
516,9c3cd1e3-e82d-491f-b17a-00a5f66148b1,2020-12-03 06:51:46,Georgia,1,"[10, 26, 29, 18, 11, 28, 24, 14, 13, 15]","[10, 6, 3, 9, 5, 4, 1, 2, 7]",[8],1
517,dc833a0b-3b11-41bc-8741-87541d79383c,2020-12-03 06:51:46,Texas,6,"[11, 16, 13, 10, 29, 12, 17, 22, 20, 14]","[9, 10, 1, 8]","[2, 6, 5, 3, 4, 7]",24
518,59a09e84-6ec6-4ef9-93d6-fd5c6df51f56,2020-12-03 06:51:46,California,8,"[25, 29, 23, 11, 24, 15, 20, 18, 27, 21]","[5, 10]","[2, 1, 6, 9, 8, 7, 3, 4]",29
519,336b42c4-fc22-497a-9c93-c7e88623e15c,2020-12-03 06:51:46,New York,8,"[29, 15, 23, 26, 16, 10, 18, 22, 19, 24]","[9, 8]","[5, 7, 1, 10, 6, 2, 3, 4]",44
520,e703974d-ae72-4427-823e-938b77b547a0,2020-12-03 06:51:46,California,10,"[12, 24, 11, 21, 17, 23, 22, 16, 10, 18]",[],"[1, 8, 10, 4, 2, 6, 5, 7, 9, 3]",45
521,57a2835d-4baa-4f74-a6d4-9ac0d760dad8,2020-12-03 06:51:46,Texas,2,"[23, 26, 12, 13, 11, 29, 22, 18, 10, 14]","[8, 9, 4, 6, 7, 5, 1, 3]","[10, 2]",97
522,5eb13860-ac3e-49a1-8e7b-2d4dce8dd9b9,2020-12-03 06:51:46,Texas,7,"[22, 16, 15, 17, 12, 24, 29, 14, 27, 26]","[6, 3, 4]","[1, 8, 9, 5, 2, 7, 10]",24
523,cb8bd1d3-6ee2-479d-b621-3fa95f43fb7a,2020-12-03 06:51:46,Georgia,7,"[14, 20, 13, 19, 29, 22, 12, 27, 23, 28]","[5, 8, 9]","[10, 4, 1, 3, 7, 2, 6]",78
524,34aae6b7-bbf7-4bd7-9bc3-59074e48f901,2020-12-03 06:51:46,Georgia,6,"[22, 25, 16, 26, 28, 11, 17, 10, 14, 27]","[10, 2, 9, 7]","[6, 1, 4, 8, 5, 3]",61
525,6c39d2d2-193f-4595-890b-a2d76cb95595,2020-12-03 06:51:46,New York,6,"[26, 22, 14, 24, 12, 29, 13, 20, 10, 25]","[7, 5, 1, 6]","[2, 8, 9, 10, 3, 4]",15
526,a5f747b0-3286-4cbf-b3c7-befef4a496c3,2020-12-03 06:51:46,New York,7,"[25, 29, 14, 15, 20, 21, 23, 17, 13, 22]","[3, 6, 1]","[7, 8, 5, 2, 9, 10, 4]",82
527,8e094a3a-f0ea-4398-a554-ed25c0eadcc5,2020-12-03 06:51:46,Georgia,10,"[14, 16, 25, 20, 22, 19, 26, 23, 13, 18]",[],"[8, 5, 7, 1, 2, 9, 4, 10, 6, 3]",48
528,ca26a759-27eb-4ca5-9a73-aa175949cae9,2020-12-03 06:51:46,Florida,3,"[13, 29, 15, 17, 11, 25, 24, 14, 16, 20]","[3, 5, 4, 1, 10, 2, 6]","[8, 9, 7]",60
529,42ba4518-dedf-4fb2-9410-e0e6a7a8bc77,2020-12-03 06:51:46,New York,5,"[18, 25, 16, 26, 22, 17, 11, 19, 14, 24]","[4, 2, 1, 5, 7]","[8, 10, 9, 6, 3]",43
530,7f71b7e7-40fe-4868-ade3-77e9b3f07635,2020-12-03 06:51:46,California,5,"[29, 11, 28, 21, 26, 16, 20, 13, 14, 25]","[3, 5, 1, 9, 2]","[8, 4, 10, 6, 7]",61
531,586ac620-a89e-4bd9-8ed4-e516aefe7969,2020-12-03 06:51:46,Texas,5,"[22, 14, 17, 13, 10, 12, 23, 29, 28, 11]","[1, 8, 9, 2, 7]","[10, 6, 5, 4, 3]",9
532,bf3c31f8-c813-471f-a56d-c5b5d1542e42,2020-12-03 06:51:46,Texas,4,"[26, 18, 27, 21, 19, 14, 17, 15, 12, 16]","[5, 6, 7, 8, 3, 1]","[2, 9, 4, 10]",5
533,3f47150e-9167-49da-a86d-de0d0d958dea,2020-12-03 06:51:46,Florida,1,"[19, 11, 23, 17, 10, 13, 20, 27, 18, 15]","[7, 1, 4, 9, 5, 2, 8, 10, 3]",[6],2
534,546aaff7-f58e-4e3e-97f6-d949b5a87a18,2020-12-03 06:51:46,New York,5,"[20, 19, 22, 27, 14, 10, 21, 18, 15, 28]","[8, 4, 2, 7, 3]","[5, 1, 10, 6, 9]",39
535,a5a83109-21f0-4f6c-a5a1-7554671fecd4,2020-12-03 06:51:46,Texas,7,"[12, 23, 29, 20, 13, 21, 11, 25, 14, 10]","[5, 6, 4]","[1, 10, 3, 2, 9, 8, 7]",51
536,3baa3179-7d9a-4ad2-96e5-fe924df8fbff,2020-12-03 06:51:46,New York,4,"[17, 14, 16, 21, 15, 29, 11, 12, 19, 20]","[9, 7, 1, 5, 2, 8]","[6, 4, 3, 10]",10
537,69e48b3b-a6cd-4c53-ba63-d029016233fb,2020-12-03 06:51:46,California,4,"[11, 26, 21, 20, 15, 23, 14, 17, 16, 27]","[5, 6, 9, 3, 1, 10]","[8, 2, 7, 4]",15
538,de51d735-d41e-4670-9531-f7614606535c,2020-12-03 06:51:46,Texas,4,"[15, 13, 17, 12, 11, 22, 10, 25, 18, 21]","[1, 7, 2, 5, 4, 6]","[10, 3, 9, 8]",54
539,dc8fdd36-1a51-4d1b-a811-441d90742e1c,2020-12-03 06:51:46,Georgia,7,"[20, 11, 12, 10, 19, 22, 27, 13, 24, 29]","[5, 8, 2]","[4, 1, 6, 7, 3, 9, 10]",75
540,bd4f1e4b-0dee-4666-9be0-69421dcd2af9,2020-12-03 06:51:46,California,4,"[14, 11, 17, 15, 10, 24, 23, 12, 27, 20]","[2, 10, 6, 4, 1, 9]","[5, 8, 3, 7]",7
541,a812c587-ecc0-45b7-9544-6bcf671b0541,2020-12-03 06:51:46,Florida,2,"[27, 11, 22, 26, 23, 16, 17, 15, 19, 20]","[1, 9, 4, 8, 5, 3, 6, 2]","[7, 10]",94
542,d68b0d5e-8f9a-4675-ac28-7abc025b418f,2020-12-03 06:51:46,Texas,1,"[29, 15, 28, 22, 14, 26, 18, 17, 23, 11]","[9, 7, 1, 4, 10, 6, 3, 2, 5]",[8],34
543,658ceaf4-c2f8-4ff4-98da-600c0841b10b,2020-12-03 06:51:46,New York,8,"[25, 18, 24, 14, 10, 13, 26, 27, 21, 29]","[5, 7]","[4, 6, 1, 3, 2, 9, 8, 10]",51
544,f68544a1-7ec8-4e49-8c3c-9441e096c2fb,2020-12-03 06:51:46,Georgia,10,"[17, 15, 23, 10, 27, 13, 16, 29, 14, 26]",[],"[4, 2, 8, 6, 3, 7, 1, 5, 10, 9]",63
545,70520adb-4461-44ea-8348-28736d13613a,2020-12-03 06:51:46,California,1,"[10, 23, 17, 18, 25, 16, 28, 15, 14, 12]","[7, 5, 10, 4, 8, 3, 1, 9, 6]",[2],37
546,540ffdd6-61e0-4105-a98e-0b21ed29b011,2020-12-03 06:51:46,New York,3,"[15, 10, 29, 18, 21, 23, 26, 19, 16, 24]","[10, 9, 6, 4, 5, 1, 3]","[7, 2, 8]",20
547,129e6f36-2633-4dec-ae78-3d231766cd02,2020-12-03 06:51:46,New York,9,"[22, 12, 29, 17, 23, 16, 20, 14, 18, 26]",[6],"[4, 8, 7, 1, 3, 9, 10, 2, 5]",19
548,e91e8e57-2ffe-4693-8f59-f38593e93990,2020-12-03 06:51:46,California,2,"[25, 20, 29, 22, 16, 11, 15, 24, 21, 26]","[10, 3, 7, 9, 2, 8, 4, 5]","[6, 1]",29
549,5daf8454-3b06-4e8c-ae66-8a129960ccd1,2020-12-03 06:51:46,Texas,5,"[27, 14, 12, 24, 18, 10, 17, 20, 25, 26]","[7, 3, 9, 1, 2]","[5, 4, 6, 8, 10]",70
550,a6763bd2-9b80-46f7-9d42-ab4425da0e69,2020-12-03 06:51:46,Texas,9,"[11, 28, 29, 14, 26, 22, 12, 20, 15, 19]",[10],"[7, 8, 3, 6, 4, 9, 1, 2, 5]",74
551,f0db257a-ba3c-4cad-9ed7-67a58b428b36,2020-12-03 06:51:46,Georgia,2,"[25, 13, 18, 21, 14, 29, 23, 19, 12, 28]","[5, 8, 6, 1, 9, 4, 10, 3]","[2, 7]",52
552,378684f2-1cbf-44b2-b93b-bc32a913db80,2020-12-03 06:51:46,Texas,6,"[13, 12, 22, 23, 18, 11, 14, 17, 28, 29]","[1, 4, 5, 8]","[6, 7, 2, 10, 9, 3]",34
553,a136b1b8-0cdb-4b55-8d6f-5cf4ef113876,2020-12-03 06:51:46,Georgia,6,"[25, 18, 24, 11, 21, 19, 29, 14, 27, 12]","[7, 4, 9, 10]","[8, 5, 3, 6, 1, 2]",79
554,23d6f747-071d-4145-8391-d87de83e017c,2020-12-03 06:51:46,New York,1,"[25, 14, 16, 21, 12, 11, 10, 23, 29, 18]","[1, 9, 5, 10, 3, 4, 8, 6, 7]",[2],49
555,11f3bba3-443c-451b-8c4d-7acea519d2f4,2020-12-03 06:51:46,New York,5,"[19, 28, 24, 18, 22, 27, 12, 29, 23, 21]","[1, 5, 4, 6, 2]","[3, 7, 9, 8, 10]",49
556,00334570-8a41-4977-89ba-eff751bb786b,2020-12-03 06:51:46,Texas,4,"[27, 18, 14, 17, 11, 23, 12, 13, 29, 19]","[3, 10, 7, 5, 4, 8]","[2, 6, 9, 1]",14
557,490a7dd1-6538-4a68-8f6a-34b1af2f568e,2020-12-03 06:51:46,Georgia,6,"[21, 20, 22, 10, 23, 24, 14, 18, 27, 15]","[10, 8, 3, 7]","[2, 1, 4, 6, 9, 5]",75
558,a98eb351-6b49-4e2f-922a-813d47caf9a2,2020-12-03 06:51:46,California,5,"[23, 11, 17, 10, 19, 27, 24, 12, 28, 22]","[10, 4, 9, 5, 7]","[6, 1, 2, 3, 8]",0
559,5f55029a-1912-4b83-80bd-81872f8563ea,2020-12-03 06:51:46,California,7,"[29, 11, 24, 13, 23, 22, 17, 16, 14, 19]","[1, 4, 3]","[9, 8, 10, 5, 6, 2, 7]",28
560,48a3c313-22d7-4f0e-aa40-d08ab60e5e9b,2020-12-03 06:51:46,Texas,1,"[20, 18, 10, 14, 24, 28, 11, 21, 15, 25]","[9, 5, 2, 10, 3, 1, 4, 8, 6]",[7],63
561,8e216251-42f7-4b80-a37f-b0918ed1550f,2020-12-03 06:51:46,Texas,4,"[22, 23, 15, 28, 20, 14, 12, 19, 26, 16]","[8, 6, 7, 1, 10, 2]","[3, 4, 9, 5]",87
562,2897d9da-75b1-426a-b369-4b667f78b5aa,2020-12-03 06:51:46,California,4,"[17, 21, 25, 16, 19, 26, 24, 23, 22, 14]","[3, 8, 10, 9, 6, 4]","[1, 7, 5, 2]",94
563,72ef74d5-68ce-4392-a01a-ab7935be9fca,2020-12-03 06:51:46,Georgia,3,"[11, 14, 22, 21, 13, 20, 27, 10, 18, 19]","[3, 5, 8, 9, 2, 10, 6]","[7, 1, 4]",33
564,873aca0b-890c-4789-b965-bc38b1448519,2020-12-03 06:51:46,Florida,8,"[21, 15, 28, 13, 23, 18, 14, 16, 27, 25]","[8, 7]","[5, 4, 9, 1, 6, 10, 3, 2]",78
565,ae4b21f1-3b9b-41cd-b3d7-effd2cabd49d,2020-12-03 06:51:46,Florida,3,"[29, 19, 17, 16, 23, 22, 24, 28, 10, 12]","[3, 9, 5, 7, 6, 10, 1]","[4, 2, 8]",65
566,7c7880f3-bacd-4420-aaad-91c251dbdff0,2020-12-03 06:51:46,Texas,3,"[19, 21, 11, 18, 16, 23, 27, 24, 15, 26]","[4, 1, 5, 7, 9, 8, 3]","[2, 6, 10]",55
567,4a76ea32-8c4d-4a42-abb5-9f1fe0b4c8e1,2020-12-03 06:51:46,Texas,9,"[12, 24, 16, 23, 26, 11, 28, 10, 19, 25]",[6],"[8, 2, 4, 9, 1, 3, 10, 5, 7]",38
568,5189c954-6b55-47b5-bbb2-6343f4ccc9ec,2020-12-03 06:51:46,Florida,9,"[14, 11, 21, 13, 12, 23, 26, 20, 28, 19]",[10],"[2, 9, 3, 5, 1, 6, 8, 4, 7]",53
569,2fc17e1f-f4f7-44d5-9026-93bdd6bc425b,2020-12-03 06:51:46,Georgia,8,"[16, 14, 21, 23, 13, 11, 25, 28, 19, 18]","[2, 6]","[3, 10, 5, 4, 7, 8, 9, 1]",85
570,4532bc23-87b5-4999-98db-dbe3604ddf64,2020-12-03 06:51:46,Florida,4,"[12, 14, 22, 25, 28, 16, 15, 20, 21, 10]","[1, 3, 5, 4, 9, 2]","[6, 8, 10, 7]",69
571,6f61e480-d682-46c3-82ac-19bbedf8db84,2020-12-03 06:51:46,California,1,"[10, 25, 21, 20, 17, 13, 15, 27, 12, 18]","[2, 10, 3, 8, 5, 9, 6, 7, 4]",[1],52
572,6b7d2f85-1863-4f50-b917-8b4272e0fdcf,2020-12-03 06:51:46,New York,6,"[26, 11, 15, 14, 16, 24, 12, 22, 18, 20]","[3, 6, 2, 9]","[8, 5, 7, 10, 4, 1]",39
573,e82b5d22-bac4-4981-9bbe-b1fce7609528,2020-12-03 06:51:46,New York,9,"[18, 29, 28, 17, 27, 20, 22, 24, 10, 12]",[7],"[9, 8, 1, 6, 2, 5, 3, 10, 4]",5
574,0bfee104-c6c7-4507-a0b2-7a265d6f5d6b,2020-12-03 06:51:46,Florida,3,"[23, 20, 17, 25, 12, 19, 21, 11, 24, 16]","[5, 7, 1, 10, 8, 9, 6]","[2, 3, 4]",38
575,8961b59a-66b8-4cc5-8b24-c2ff445ed5de,2020-12-03 06:51:46,California,6,"[10, 12, 11, 25, 14, 23, 16, 13, 19, 15]","[9, 4, 6, 10]","[2, 8, 3, 5, 1, 7]",69
576,b3e3a3a5-e94c-4bc7-93ca-5d77cd68dd35,2020-12-03 06:51:46,Florida,8,"[11, 26, 17, 16, 20, 22, 19, 18, 25, 12]","[3, 5]","[7, 4, 6, 2, 8, 9, 1, 10]",14
577,3121991c-4778-4841-a217-39db853071ad,2020-12-03 06:51:46,Texas,8,"[26, 23, 27, 11, 14, 16, 28, 18, 22, 19]","[8, 10]","[5, 4, 6, 2, 3, 9, 1, 7]",63
578,eaa29a26-fa4e-44de-9896-1c1ec01699fd,2020-12-03 06:51:46,Georgia,2,"[11, 23, 14, 28, 20, 10, 17, 26, 15, 27]","[7, 6, 8, 1, 10, 9, 4, 2]","[3, 5]",38
579,8d5c556d-002b-44b1-9fd0-183a281ac19d,2020-12-03 06:51:46,Georgia,10,"[16, 20, 15, 28, 26, 21, 27, 18, 17, 11]",[],"[1, 10, 6, 7, 8, 2, 4, 3, 9, 5]",19
580,c2e6bf9d-5f1b-4a7c-966c-029f71d18e78,2020-12-03 06:51:46,Texas,6,"[19, 21, 26, 28, 16, 13, 18, 15, 27, 24]","[8, 10, 1, 3]","[9, 4, 5, 6, 2, 7]",86
581,b7761146-1881-4ea7-bf41-75a20962fc2d,2020-12-03 06:51:46,New York,7,"[20, 26, 10, 27, 17, 28, 12, 11, 23, 25]","[3, 5, 7]","[2, 9, 4, 6, 10, 8, 1]",26
582,022fc073-0d47-4b5c-be9e-35b1755850d7,2020-12-03 06:51:46,Florida,4,"[28, 21, 11, 12, 23, 16, 29, 18, 13, 10]","[10, 4, 8, 1, 3, 2]","[9, 6, 5, 7]",79
583,3a9c8e9e-9cf6-4c44-98b6-9b7549bd8e86,2020-12-03 06:51:46,California,8,"[24, 13, 20, 11, 28, 12, 23, 19, 29, 27]","[7, 1]","[3, 9, 8, 10, 5, 2, 6, 4]",33
584,37288449-2ab7-4cb6-b9e0-0562d6fd1ac3,2020-12-03 06:51:46,Texas,6,"[26, 20, 13, 11, 25, 21, 22, 27, 28, 19]","[9, 10, 3, 5]","[4, 7, 6, 1, 2, 8]",99
585,3500386f-1d9f-4607-92c3-7380083e2064,2020-12-03 06:51:46,New York,7,"[26, 13, 23, 28, 29, 14, 17, 27, 21, 19]","[6, 7, 9]","[10, 3, 5, 4, 2, 8, 1]",65
586,3b23e44e-d418-4c55-a539-2460a525c372,2020-12-03 06:51:46,Texas,1,"[29, 23, 24, 16, 28, 21, 15, 13, 14, 20]","[1, 2, 9, 7, 10, 5, 3, 6, 4]",[8],6
587,63870359-15d2-4d65-a5c8-4f6eda6a092f,2020-12-03 06:51:46,New York,2,"[10, 13, 20, 12, 23, 22, 18, 15, 29, 16]","[4, 9, 3, 7, 6, 1, 2, 8]","[5, 10]",57
588,796c97ad-cfba-4f13-a422-4b991f7bcf16,2020-12-03 06:51:46,New York,9,"[18, 16, 27, 10, 21, 14, 29, 28, 23, 26]",[5],"[7, 1, 2, 3, 9, 10, 8, 6, 4]",33
589,d82c57b5-d108-4d09-b82e-bf8af4734559,2020-12-03 06:51:46,Florida,7,"[13, 22, 28, 25, 11, 16, 18, 27, 14, 12]","[5, 6, 9]","[3, 4, 7, 2, 8, 10, 1]",8
590,91b979dc-0a23-4603-9c29-4eebdae6719f,2020-12-03 06:51:46,Texas,3,"[11, 17, 23, 18, 22, 24, 14, 27, 19, 16]","[8, 6, 3, 5, 2, 1, 9]","[10, 4, 7]",77
591,e8f2d199-89d4-4170-878d-8b19985b62ed,2020-12-03 06:51:46,Florida,7,"[28, 18, 24, 14, 22, 15, 25, 16, 10, 17]","[10, 2, 9]","[4, 7, 6, 5, 8, 1, 3]",4
592,ca1cef48-0671-4a98-a01f-3be4e5cecabd,2020-12-03 06:51:46,Florida,7,"[11, 27, 22, 23, 13, 14, 25, 26, 19, 18]","[2, 3, 9]","[1, 5, 4, 10, 7, 6, 8]",40
593,faa6e7ca-ba3c-4be3-9b23-d9bfba41a73f,2020-12-03 06:51:46,California,8,"[27, 14, 19, 17, 28, 22, 26, 25, 13, 18]","[1, 3]","[7, 5, 9, 2, 4, 8, 10, 6]",62
594,b6c54a08-fa54-4773-b9e3-c67f437735d4,2020-12-03 06:51:46,New York,2,"[18, 15, 26, 23, 22, 29, 28, 10, 11, 14]","[1, 9, 3, 4, 7, 5, 8, 6]","[10, 2]",91
595,2aa29264-0b18-4453-8255-766b0f31fc0d,2020-12-03 06:51:46,Texas,1,"[18, 15, 25, 24, 10, 28, 17, 20, 12, 27]","[9, 4, 1, 2, 5, 7, 8, 10, 6]",[3],96
596,6372e4a3-623e-42c0-8237-288507dbbba5,2020-12-03 06:51:46,Georgia,2,"[28, 10, 26, 14, 20, 19, 15, 13, 17, 29]","[7, 3, 2, 1, 9, 5, 4, 8]","[10, 6]",84
597,66a8c5f7-8aab-4433-9134-83375d71f057,2020-12-03 06:51:46,California,4,"[18, 29, 16, 28, 23, 26, 25, 21, 27, 19]","[5, 10, 7, 6, 4, 2]","[9, 8, 1, 3]",5
598,fdd83c63-85ef-49bc-838b-538dcc72293f,2020-12-03 06:51:46,Texas,3,"[29, 19, 17, 24, 15, 22, 27, 11, 28, 20]","[10, 4, 1, 9, 7, 5, 8]","[6, 3, 2]",58
599,47041fd4-7a00-4e94-bb40-453a52cfa7ca,2020-12-03 06:51:46,Georgia,6,"[12, 25, 24, 14, 22, 11, 26, 13, 28, 29]","[5, 6, 8, 9]","[10, 4, 1, 7, 2, 3]",4
600,d5fe4ed6-0df7-497a-b144-f960a4d4ff86,2020-12-03 06:51:46,Florida,1,"[17, 20, 25, 19, 10, 15, 28, 13, 11, 27]","[4, 5, 3, 9, 10, 7, 8, 2, 1]",[6],34
601,77772b62-0152-4ff3-b5e6-6342bc17264f,2020-12-03 06:51:46,Georgia,3,"[29, 15, 28, 20, 19, 25, 10, 22, 14, 13]","[4, 6, 10, 9, 5, 8, 1]","[7, 2, 3]",99
602,f12018a8-8613-48ed-ad2b-c99632bc10f5,2020-12-03 06:51:46,Florida,1,"[29, 24, 21, 17, 12, 18, 11, 19, 23, 28]","[2, 8, 3, 9, 7, 1, 4, 10, 6]",[5],4
603,0d45c776-66f4-4ee1-b59f-09d434f55f1a,2020-12-03 06:51:46,California,5,"[17, 27, 15, 10, 18, 19, 20, 22, 28, 13]","[7, 6, 10, 5, 4]","[8, 3, 1, 2, 9]",71
604,b2c090ee-9408-4eab-aac1-b631090d163c,2020-12-03 06:51:46,California,5,"[24, 13, 16, 17, 26, 12, 23, 14, 15, 29]","[6, 10, 7, 1, 3]","[9, 4, 8, 2, 5]",12
605,600dc08f-6ab0-465e-b6e7-53ae81fe9c46,2020-12-03 06:51:46,Florida,8,"[20, 21, 15, 23, 12, 19, 10, 16, 17, 26]","[2, 7]","[1, 5, 6, 8, 4, 9, 10, 3]",65
606,523a01a7-a095-4023-b57a-9404e829c759,2020-12-03 06:51:46,Texas,2,"[11, 25, 19, 10, 29, 15, 13, 20, 17, 21]","[7, 6, 8, 9, 4, 5, 3, 10]","[1, 2]",59
607,38d19db8-c47c-47da-9af7-98893609509d,2020-12-03 06:51:46,New York,3,"[21, 14, 23, 27, 12, 16, 28, 11, 24, 17]","[6, 9, 1, 10, 7, 3, 2]","[4, 5, 8]",42
608,8bac3114-3577-44bb-91a1-0b9982b148dd,2020-12-03 06:51:46,Texas,6,"[19, 14, 20, 12, 16, 17, 26, 13, 23, 27]","[1, 8, 6, 9]","[3, 5, 2, 7, 10, 4]",27
609,ae433bd6-f915-479f-8b94-86448859fcd1,2020-12-03 06:51:46,California,4,"[19, 24, 11, 22, 13, 14, 15, 10, 26, 16]","[4, 5, 9, 7, 2, 3]","[6, 8, 1, 10]",45
610,57899f4c-f11a-4c01-9a3b-ae051f7b238c,2020-12-03 06:51:46,Florida,5,"[12, 16, 10, 21, 22, 29, 28, 17, 14, 26]","[10, 3, 2, 8, 4]","[5, 1, 7, 6, 9]",35
